id,Min,Max,Mean,Geom.mean,Sum,Squares,Std Dev,Variance,Skewness,kurtosis,Mean(Min),Mean(Max),Mean(Mean),Mean(Geom.mean),Mean(Sum),Mean(Squares),Mean(Std Dev),Mean(Variance),Mean(Skewness),Mean(kurtosis),label
Nicolas1.jpg,0,255,79.7895,0,3191580,10186182896400,118.23687322383826,13979.958189750001,0.8070325051589889,-1.3486985356168062,0.0,255.0,79.7895,0.0,3191580.0,10186182896400.0,118.23687322383826,13979.958189750001,0.8070325051589889,-1.3486985356168062,Nicolas
Nicolas10.jpg,0,255,80.36325,0,3214530,10333203120900,118.46677508667779,14034.3767994375,0.7957800820611819,-1.3667340609946985,0.0,255.0,80.076375,0.0,3203055.0,10259693008650.0,118.35182415525802,14007.16749459375,0.8014062936100854,-1.3577162983057525,Nicolas
Nicolas11.jpg,0,255,54.359625,0,2174385,4727950128225,104.43531751691751,10906.735544859377,1.4006827716716037,-0.038087773142354564,0.0,255.0,71.504125,0.0,2860165.0,8415778715175.0,113.71298860914452,12973.690178015626,1.0011651196305915,-0.9178401232512865,Nicolas
Nicolas12.jpg,0,255,72.375375,0,2895015,8381111850225,114.96749853158228,13217.525718609373,0.9589601531576665,-1.0803954246558245,0.0,255.0,71.7219375,0.0,2868877.5,8407111998937.5,114.02661608975396,13034.649063164063,0.9906138780123602,-0.958478948602421,Nicolas
Nicolas13.jpg,0,255,58.3185,0,2332740,5441675907600,107.09887981557044,11470.170057750001,1.2919182743859496,-0.3309471723076296,0.0,255.0,69.04124999999999,0.0,2761650.0,7814024780670.0,112.64106883491725,12721.75326208125,1.0508747572870782,-0.8329725933434627,Nicolas
Nicolas14.jpg,0,255,65.70075,0,2628030,6906541680900,111.52175886093934,12437.102699437502,1.1082904471953277,-0.7716922846555803,0.0,255.0,68.48449999999998,0.0,2739380.0,7662777597375.0,112.4545171725876,12674.311501640625,1.060444038938453,-0.822759208562149,Nicolas
Nicolas15.jpg,0,255,82.27575,0,3291030,10830878460900,119.20997110954059,14211.017211937502,0.7587326727634883,-1.4243247312811733,0.0,255.0,70.45467857142856,0.0,2818187.1428571427,8115363435021.429,113.41958202072374,12893.840888825895,1.0173424151991726,-0.9086971403791525,Nicolas
Nicolas16.jpg,0,255,44.99475,0,1799790,3239244044100,97.20665472300495,9449.1337224375,1.6975226693090648,0.881583212818172,0.0,255.0,67.27218749999999,0.0,2690887.5,7505848511156.25,111.39296610850889,12463.252493027345,1.102364946962909,-0.6849120962294869,Nicolas
Nicolas17.jpg,0,255,66.0195,0,2640780,6973719008400,111.69779818666973,12476.39811975,1.1008363817029516,-0.7881592607191541,0.0,255.0,67.13299999999998,0.0,2685320.0,7446723010850.0,111.42683633941564,12464.713118218751,1.1021951063784694,-0.6963840033950055,Nicolas
Nicolas18.jpg,0,255,45.40275,0,1816110,3298255532100,97.55148149791216,9516.2915424375,1.683157420869248,0.8330189034272188,0.0,255.0,64.95997499999999,0.0,2598399.0,7031876262975.0,110.03930085526531,12169.870960640625,1.1602913378275472,-0.5434437127127831,Nicolas
Nicolas19.jpg,0,255,58.25475,0,2330190,5429785436100,107.05767301990782,11461.3453524375,1.2936064841821013,-0.3265822640820222,0.0,255.0,64.35040909090908,0.0,2574016.3636363638,6886231642350.0,109.76824377932371,12105.459541713068,1.172410896587052,-0.5237290355645321,Nicolas
Nicolas2.jpg,0,255,67.014,0,2680560,7185401913600,112.23944851967154,12597.693803999999,1.0778028723011586,-0.8383409684593723,0.0,255.0,64.572375,0.0,2582895.0,6911162498287.5,109.97417750768602,12146.479063570312,1.1645268945632277,-0.5499466966391021,Nicolas
Nicolas20.jpg,0,255,53.913375,0,2156535,4650643206225,104.12136486384232,10841.258621109377,1.4134779177400898,-0.002080176061140193,0.0,255.0,63.75245192307692,0.0,2550098.076923077,6737276398898.077,109.52396115046727,12046.077491073318,1.1836769732691403,-0.507803118133105,Nicolas
Nicolas21.jpg,0,255,68.027625,0,2721105,7404412421025,112.77981473587982,12719.286611859376,1.054663463302878,-0.887684979173978,0.0,255.0,64.05782142857142,0.0,2562312.8571428573,6784928971907.143,109.75652212085389,12094.16385684375,1.1744617225572644,-0.5349375367788817,Nicolas
Nicolas23.jpg,0,255,72.184125,0,2887365,8336876643225,114.87560216592718,13196.403972984373,0.9630569756683645,-1.0725212616165032,0.0,273.2142857142857,69.21383035714284,0.0,2768553.214285714,7380420160708.929,117.96192227556297,13036.76414062835,1.2432515065335763,-0.6115461983229176,Nicolas
Nicolas24.jpg,0,255,50.840625,0,2033625,4135630640625,101.88027397199802,10379.590224609377,1.5048914183538604,0.2646981810350937,0.0,272.0,67.98894999999999,0.0,2719558.0,7164100859370.0,116.88981238865864,12859.619212893751,1.2606941673215952,-0.5531299063657168,Nicolas
Nicolas25.jpg,0,255,75.333375,0,3013335,9080187822225,116.33956006496405,13534.893236109376,0.8967994200918441,-1.1957508001229322,0.0,270.9375,68.44797656249999,0.0,2737919.0625,7283856294548.4375,116.85542161842773,12901.823839344728,1.2379507456197358,-0.5932937122255427,Nicolas
Nicolas26.jpg,0,255,79.62375,0,3184950,10143906502500,118.16985523363182,13964.1146859375,0.8102954836551942,-1.3434212291679948,0.0,270.0,69.10537499999998,0.0,2764215.0,7452094542075.0,116.93274124285149,12964.311536203126,1.2127945537394689,-0.637418860280981,Nicolas
Nicolas27.jpg,0,255,87.981375,0,3519255,12385155755025,121.22098942885006,14694.528278109377,0.6520096096591457,-1.5748834689121287,0.0,269.1666666666667,70.15404166666666,0.0,2806161.6666666665,7726153498350.0,117.17097725318474,13060.434688531252,1.1816398346238952,-0.6895002274271559,Nicolas
Nicolas28.jpg,0,255,56.412375,0,2256495,5091769685025,105.84327834992345,11202.799571859374,1.3432619644486175,-0.19564729486564092,0.0,268.42105263157896,69.43079605263158,0.0,2777231.8421052634,7587501718701.315,116.57478257406574,12962.664419232733,1.190146262509407,-0.6635079678186551,Nicolas
Nicolas29.jpg,0,255,72.630375,0,2905215,8440274196225,115.08941850734746,13245.574252359373,0.9535129417044892,-1.0908130700020509,0.0,267.75,69.590775,0.0,2783631.0,7630140342577.5,116.50051437072982,12976.809910889064,1.178314596469161,-0.6848732229278249,Nicolas
Nicolas3.jpg,0,255,65.331,0,2613240,6829023297600,111.31606101097898,12391.265438999997,1.1169816724626704,-0.7523519433824952,0.0,267.14285714285717,69.38792857142856,0.0,2775517.1428571427,7591991911864.286,116.25363563931312,12948.92684079911,1.1753939810402807,-0.6880864953304282,Nicolas
Nicolas30.jpg,0,255,64.5405,0,2581620,6664761824400,110.87087696843565,12292.351359749995,1.1357265626738795,-0.7101251748369752,0.0,266.59090909090907,69.1675909090909,0.0,2766703.6363636362,7549845089706.818,116.00896479063687,12919.082500751421,1.1735909165690808,-0.6890882534898167,Nicolas
Nicolas31.jpg,0,255,71.89725,0,2875890,8270743292100,114.73702189109451,13164.584192437502,0.9692207289949838,-1.0606111784864323,0.0,266.0869565217391,69.28627173913043,0.0,2771450.8695652173,7581188489810.869,115.95366292543939,12929.756487346469,1.1647052562397722,-0.7052414241418434,Nicolas
Nicolas32.jpg,0,255,68.35275,0,2734110,7475357492100,112.95066541387659,12757.852817437497,1.04731122713215,-0.9031391935229496,0.0,265.625,69.24737499999999,0.0,2769895.0,7576778864906.25,115.82853802912427,12922.593834433595,1.1598138383602878,-0.7134871645327229,Nicolas
Nicolas33.jpg,0,255,49.9035,0,1996140,3984574899600,101.16834083719075,10235.03318775,1.5340075631936139,0.35317920393520996,0.0,265.2,68.47362,0.0,2738944.8,7433090706294.0,115.24213014144694,12815.09140856625,1.174781587353621,-0.6708205097940056,Nicolas
Nicolas34.jpg,0,255,53.20575,0,2128230,4529362932900,103.61763564633918,10736.6144169375,1.4340078218649226,0.05637843316977964,0.0,264.8076923076923,67.88639423076923,0.0,2715455.769230769,7321408868855.77,114.79503419932742,12735.149985811298,1.1847518271425173,-0.6428513196800139,Nicolas
Nicolas35.jpg,0,255,62.23275,0,2489310,6196664276100,109.52824328654916,11996.4360774375,1.1917884929323117,-0.57964018811413,0.0,264.44444444444446,67.67699999999999,0.0,2707080.0,7279751661716.667,114.59996786922453,12707.790211427084,1.1850124443939911,-0.6405101666590552,Nicolas
Nicolas36.jpg,0,255,76.23225,0,3049290,9298169504100,116.73845900104001,13627.867809937501,0.8783352194077407,-1.2285272423479563,0.0,264.10714285714283,67.98254464285714,0.0,2719301.785714286,7351838013230.357,114.67634255250366,12740.650125659598,1.174059686358768,-0.6615107765050874,Nicolas
Nicolas37.jpg,0,255,46.148625,0,1845945,3407512943025,98.1743540116734,9638.203785609374,1.6572836321454565,0.746589037377237,0.0,263.7931034482759,67.22965086206897,0.0,2689186.0344827585,7215826803912.931,114.10730846488882,12633.669217382007,1.1907225810410675,-0.6129556105091452,Nicolas
Nicolas38.jpg,0,255,77.55825,0,3102330,9624451428900,117.31185620787654,13762.071606937503,0.8514356794679515,-1.2750572837289473,0.0,263.5,67.5739375,0.0,2702957.5,7296114291412.5,114.21412672298841,12671.282630367188,1.179413017655297,-0.6350256662831385,Nicolas
Nicolas39.jpg,0,255,60.721875,0,2428875,5899433765625,108.61368247824201,11796.932021484376,1.2296448012132777,-0.48797366284915844,0.0,263.2258064516129,67.35290322580646,0.0,2694116.129032258,7251060080903.226,114.0334672312224,12643.07777201613,1.1810333977700707,-0.6302820532691391,Nicolas
Nicolas4.jpg,0,255,54.984375,0,2199375,4837250390625,104.8700821533929,10997.734130859375,1.3829611555740329,-0.08741844217333572,0.0,262.96875,66.96638671875,0.0,2678655.46875,7175628528082.031,113.74711144754023,12591.660783229981,1.1873436402014443,-0.6133175654223952,Nicolas
Nicolas40.jpg,0,255,49.973625,0,1998945,3995781113025,101.22208839655192,10245.911179359373,1.5318074587886277,0.3464340908004728,0.0,262.72727272727275,66.45145454545455,0.0,2658058.1818181816,7079269515504.546,113.36756529447999,12520.577461900568,1.1977819377343892,-0.5842341819004901,Nicolas
Nicolas41.jpg,0,255,72.02475,0,2880990,8300103380100,114.7987222813804,13178.746637437505,0.966478526895551,-1.0659192570498066,0.0,262.5,66.615375,0.0,2664615.0,7115176393875.0,113.40965814703588,12539.935378828126,1.1909788962391292,-0.5984013899931171,Nicolas
Nicolas42.jpg,0,255,62.2965,0,2491860,6209366259600,109.56620641306331,12004.753587749998,1.190211875259851,-0.5833956919904288,0.0,262.2857142857143,66.49197857142858,0.0,2659679.1428571427,7089296104324.286,113.29984524035095,12524.644470511608,1.190956981354007,-0.5979726557644689,Nicolas
Nicolas43.jpg,0,255,39.824625,0,1592985,2537601210225,92.57039817678962,8569.278618609376,1.8942421492572348,1.588153320022668,0.0,262.0833333333333,65.75121875,0.0,2630048.75,6962860135043.75,112.72402726636314,12414.773196847656,1.21049268046243,-0.5372469342148263,Nicolas
Nicolas44.jpg,0,255,46.735125,0,1869405,3494675054025,98.65741212009554,9733.284966234376,1.6372794149857695,0.6806838827361439,0.0,261.8918918918919,65.23727027027029,0.0,2609490.810810811,6869125403124.324,112.34384847862617,12342.300541966217,1.2220274570711689,-0.5043298851080433,Nicolas
Nicolas45.jpg,0,255,34.323,0,1372920,1884909326400,87.03043531431979,7574.296671000001,2.1412509236218615,2.584955517911478,0.0,261.7105263157895,64.42373684210527,0.0,2576949.4736842103,6737961822157.895,111.6777060269339,12216.826755888158,1.2462175482961872,-0.4230329008180559,Nicolas
Nicolas46.jpg,0,255,44.91825,0,1796730,3228238692900,97.14167265873849,9436.5045669375,1.7002332313159167,0.8907930408709639,0.0,261.53846153846155,63.92359615384617,0.0,2556943.846153846,6647968921407.692,111.30498722262121,12145.536443350962,1.257858976065924,-0.38934505615936305,Nicolas
Nicolas47.jpg,0,255,64.623375,0,2584935,6681888954225,110.91789769288532,12302.780028609373,1.1337507527251507,-0.7146092306951535,0.0,261.375,63.941090625000015,0.0,2557643.625,6648816922228.125,111.29530998437781,12149.467532982422,1.2547562704824045,-0.3974766605227578,Nicolas
Nicolas48.jpg,0,255,56.06175,0,2242470,5028671700900,105.60694312845864,11152.826436937497,1.352908206292907,-0.16963938534530953,0.0,261.219512195122,63.74891158536587,0.0,2549956.463414634,6609301185122.561,111.15656932935539,12125.159213566692,1.2571502201363194,-0.3919196538111127,Nicolas
Nicolas49.jpg,0,255,56.335875,0,2253435,5077969299225,105.79185844375917,11191.917312984377,1.345361090103774,-0.19000353723478325,0.0,261.07142857142856,63.57241071428573,0.0,2542896.4285714286,6572840902125.0,111.02883811779358,12102.939168314731,1.2592504789450683,-0.38711212722596205,Nicolas
Nicolas5.jpg,0,255,73.369875,0,2934795,8613021692025,115.43907296701745,13326.179567484378,0.9378128844722403,-1.120506993717857,0.0,260.93023255813955,63.800258720930245,0.0,2552010.3488372094,6620286967006.3955,111.13140171893832,12131.386619458211,1.2517751860503512,-0.404167821795541,Nicolas
Nicolas50.jpg,0,255,55.239375,0,2209575,4882221680625,105.04595220478215,11034.652074609376,1.375790756013736,-0.10719979566715399,0.0,260.79545454545456,63.6056931818182,0.0,2544227.727272727,6580785483225.0,110.99309604816204,12106.46083434801,1.2545937217313372,-0.39741854847444125,Nicolas
Nicolas51.jpg,0,255,35.343,0,1413720,1998604238400,88.1098028087681,7763.337350999999,2.091867126295036,2.375908074073849,0.0,260.6666666666667,62.977633333333344,0.0,2519105.3333333335,6478959233340.0,110.48457842061997,12009.9469791625,1.2731997973883082,-0.33578906797336816,Nicolas
Nicolas52.jpg,0,255,51.197625,0,2047905,4193914889025,102.14792004421514,10434.19756935937,1.493958466642732,0.23191190005350348,0.0,260.54347826086956,62.72154619565218,0.0,2508861.847826087,6429284356289.674,110.30334671678509,11975.691557210257,1.277998898893839,-0.3234477425814796,Nicolas
Nicolas53.jpg,0,255,41.265375,0,1650615,2724529878225,93.9140002934034,8819.839451109374,1.8364594145833055,1.3725831814116587,0.0,260.4255319148936,62.26503191489362,0.0,2490601.276595745,6350459792926.596,109.95463721841526,11908.54576771875,1.2898810375255298,-0.2873619782412001,Nicolas
Nicolas54.jpg,0,255,60.530625,0,2421225,5862330500625,108.49586541481374,11771.352812109375,1.2345055683726764,-0.47599600165685496,0.0,260.3125,62.2288984375,0.0,2489155.9375,6340290432670.3125,109.92424613917358,11905.687581143555,1.2887273819181788,-0.2912918537290262,Nicolas
Nicolas55.jpg,0,255,55.9215,0,2236860,5003542659600,105.51193457495695,11132.768337749998,1.3567849037807145,-0.15913472487275815,0.0,260.2040816326531,62.10017602040816,0.0,2484007.0408163266,6313009865872.959,109.83419896439365,11889.913719033482,1.2901163109357814,-0.2885947694666534,Nicolas
Nicolas56.jpg,0,255,61.729125,0,2469165,6096775797225,109.22656271134039,11930.442001734376,1.204301835878817,-0.5496570880989107,0.0,260.1,62.092755,0.0,2483710.2,6308685184500.0,109.82204623933258,11890.724284687501,1.2884000214346423,-0.29381601583929856,Nicolas
Nicolas57.jpg,0,255,71.215125,0,2848605,8114550446025,114.40394593821655,13088.262846234375,0.9839673717267841,-1.031808211377086,0.0,260.0,62.271625,0.0,2490865.0,6344094307275.0,109.91188740989892,11914.205432953126,1.2824307537933117,-0.30828645104592184,Nicolas
Nicolas59.jpg,0,255,49.948125,0,1997925,3991704305625,101.20255275428765,10241.956683984376,1.5326070912122198,0.348884496033981,0.0,265.0,63.251,0.0,2530040.0,6422363019150.0,111.89625118939476,12115.02811303125,1.3124818732288452,-0.3014455785746673,Nicolas
